Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"1 of 11251 (0.01%)"|209119|2419_3437253269|awin|"Petite Gold Jacquard Prom Dress, Gold"|Wallis|http://images.productserve.com/preview/9/2419/69/32/3437253269.jpg|54.00|60.00|http://www.awin1.com/pclick.php?p=3437253269&#038;a=99908&#038;m=2419|"Updated by ID"
"2 of 11251 (0.02%)"|209117|2419_3434281831|awin|"Petite Monochrome Pinny Dress, Blk/Wht"|Wallis|http://images.productserve.com/preview/9/2419/31/18/3434281831.jpg|24.00|30.00|http://www.awin1.com/pclick.php?p=3434281831&#038;a=99908&#038;m=2419|"Updated by ID"
"3 of 11251 (0.03%)"|209118|2419_3441264573|awin|"Petite Gold Jacquard Strapless Dress, Gold"|Wallis|http://images.productserve.com/preview/9/2419/73/45/3441264573.jpg|48.00|60.00|http://www.awin1.com/pclick.php?p=3441264573&#038;a=99908&#038;m=2419|"Updated by ID"
"4 of 11251 (0.04%)"|209113|2419_3434281785|awin|"Petite Black Mesh Lace Insert Dress, Black"|Wallis|http://images.productserve.com/preview/9/2419/85/17/3434281785.jpg|56.00|70.00|http://www.awin1.com/pclick.php?p=3434281785&#038;a=99908&#038;m=2419|"Updated by ID"
"5 of 11251 (0.04%)"|209114|2419_3433717411|awin|"Petite Black Embellished Cuff Dress, Black"|Wallis|http://images.productserve.com/preview/9/2419/11/74/3433717411.jpg|36.00|45.00|http://www.awin1.com/pclick.php?p=3433717411&#038;a=99908&#038;m=2419|"Updated by ID"
"6 of 11251 (0.05%)"|209115|2419_3434281809|awin|"Petite Red Embellished Shift Dress, Red"|Wallis|http://images.productserve.com/preview/9/2419/09/18/3434281809.jpg|36.00|45.00|http://www.awin1.com/pclick.php?p=3434281809&#038;a=99908&#038;m=2419|"Updated by ID"
"7 of 11251 (0.06%)"|209116|2419_3441264583|awin|"Petite Pale Pink Lace Dress, Pale Pink"|Wallis|http://images.productserve.com/preview/9/2419/83/45/3441264583.jpg|54.00|60.00|http://www.awin1.com/pclick.php?p=3441264583&#038;a=99908&#038;m=2419|"Updated by ID"
"8 of 11251 (0.07%)"|209109|2419_3433135277|awin|"Petite Red Necklace Maxi Dress, Red"|Wallis|http://images.productserve.com/preview/9/2419/77/52/3433135277.jpg|48.00|60.00|http://www.awin1.com/pclick.php?p=3433135277&#038;a=99908&#038;m=2419|"Updated by ID"
"9 of 11251 (0.08%)"|209110|2419_3433135289|awin|"Petite Navy Necklace Maxi Dress, Navy"|Wallis|http://images.productserve.com/preview/9/2419/89/52/3433135289.jpg|48.00|60.00|http://www.awin1.com/pclick.php?p=3433135289&#038;a=99908&#038;m=2419|"Updated by ID"
"10 of 11251 (0.09%)"|209111|2419_3431664415|awin|"Petite Dark Grey Lace Top Maxi Dress, Grey"|Wallis|http://images.productserve.com/preview/9/2419/15/44/3431664415.jpg|45.50|65.00|http://www.awin1.com/pclick.php?p=3431664415&#038;a=99908&#038;m=2419|"Updated by ID"
"11 of 11251 (0.10%)"|209112|2419_3431664427|awin|"Petite Navy Lace Top Maxi Dress, Navy"|Wallis|http://images.productserve.com/preview/9/2419/27/44/3431664427.jpg|45.50|65.00|http://www.awin1.com/pclick.php?p=3431664427&#038;a=99908&#038;m=2419|"Updated by ID"
"12 of 11251 (0.11%)"|209106|2419_3427241729|awin|"Petite Lace Sequin Maxi Dress, Black"|Wallis|http://images.productserve.com/preview/9/2419/29/17/3427241729.jpg|45.50|65.00|http://www.awin1.com/pclick.php?p=3427241729&#038;a=99908&#038;m=2419|"Updated by ID"
"13 of 11251 (0.12%)"|209107|2419_3438005931|awin|"Petite Black Lace Bandage Dress, Black"|Wallis|http://images.productserve.com/preview/9/2419/31/59/3438005931.jpg|40.00|50.00|http://www.awin1.com/pclick.php?p=3438005931&#038;a=99908&#038;m=2419|"Updated by ID"
"14 of 11251 (0.12%)"|209108|2419_3431664737|awin|"Petite Blue Floral Jacquard Dress, Blue"|Wallis|http://images.productserve.com/preview/9/2419/37/47/3431664737.jpg|30.40|38.00|http://www.awin1.com/pclick.php?p=3431664737&#038;a=99908&#038;m=2419|"Updated by ID"
