Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"1 of 10166 (0.01%)"|428651|16789_56e9f8bde4b0bb863eab3c81|tradedoubler|"Beach Dress - Violet"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1149417_400_516_0_0_2326_3000.jpg|79.00|79.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3c81)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D07855010)|"Updated by ID"
"2 of 10166 (0.02%)"|428650|16789_56e9f8bde4b0bb863eab3c80|tradedoubler|"Beach Dress - White"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1149417_400_516_0_0_2326_3000.jpg|79.00|79.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3c80)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D07156291)|"Updated by ID"
"3 of 10166 (0.03%)"|428649|16789_56e9f8bde4b0bb863eab3c7f|tradedoubler|"Beach Dress - Black"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1149417_400_516_0_0_2326_3000.jpg|79.00|79.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3c7f)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D03569801)|"Updated by ID"
"4 of 10166 (0.04%)"|428647|16789_56e9f8bde4b0bb863eab3e4e|tradedoubler|"Dress - White / Multi-coloured"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1149399_400_516_0_0_2326_3000.jpg|149.00|149.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3e4e)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D07032441)|"Updated by ID"
"5 of 10166 (0.05%)"|428646|16789_56e9f8bde4b0bb863eab3e9c|tradedoubler|"Beach Dress - Black"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1147659_400_516_0_0_2326_3000.jpg|69.00|69.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3e9c)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D03690701)|"Updated by ID"
"6 of 10166 (0.06%)"|428645|16789_56e9f8bde4b0bb863eab3e9b|tradedoubler|"Beach Dress - Lagoon"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1147659_400_516_0_0_2326_3000.jpg|69.00|69.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3e9b)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D03234201)|"Updated by ID"
"7 of 10166 (0.07%)"|428644|16789_56e9f8bde4b0bb863eab4021|tradedoubler|"Dress - Navy / White"|"Madeleine Fashion Ltd."|https://a2.madcdn.net/img/cache/images/1147688_400_516_0_0_2326_3000.jpg|179.00|179.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab4021)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D07716101)|"Updated by ID"
"8 of 10166 (0.08%)"|428643|16789_56e9f8bde4b0bb863eab3fc8|tradedoubler|"Dress, Pure Silk - Black"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1147687_400_516_0_0_2326_3000.jpg|189.00|189.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3fc8)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D05252231)|"Updated by ID"
"9 of 10166 (0.09%)"|428641|16789_56e9f8bde4b0bb863eab3eb3|tradedoubler|"Dress - Black / Wool White"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1147591_400_516_0_0_2326_3000.jpg|189.00|189.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3eb3)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D02220501)|"Updated by ID"
"10 of 10166 (0.10%)"|428640|16789_56e9f8bde4b0bb863eab3e99|tradedoubler|"Dress - Nude"|"Madeleine Fashion Ltd."|https://a2.madcdn.net/img/cache/images/1149748_400_516_0_0_2326_3000.jpg|149.00|149.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3e99)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D03339001)|"Updated by ID"
"11 of 10166 (0.11%)"|428639|16789_56e9f8bde4b0bb863eab3f63|tradedoubler|"Dress - White"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1147615_400_516_0_0_2326_3000.jpg|199.00|199.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3f63)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D03286541)|"Updated by ID"
"12 of 10166 (0.12%)"|428638|16789_56e9f8bde4b0bb863eab3f64|tradedoubler|"Dress - Mint Green"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1147615_400_516_0_0_2326_3000.jpg|199.00|199.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56e9f8bde4b0bb863eab3f64)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D01520821)|"Updated by ID"
"13 of 10166 (0.13%)"|428637|16789_56d63379e4b085c987aa5c6c|tradedoubler|"Beach Dress - Multi-coloured"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1146169_400_516_0_0_2326_3000.jpg|139.00|139.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56d63379e4b085c987aa5c6c)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D03816971)|"Updated by ID"
"14 of 10166 (0.14%)"|428636|16789_56d63379e4b085c987aa5971|tradedoubler|"Beach Dress, FÉraud - Multi-coloured"|"Madeleine Fashion Ltd."|https://a2.madcdn.net/img/cache/images/1146248_400_516_0_0_2326_3000.jpg|159.00|159.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56d63379e4b085c987aa5971)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D01773441)|"Updated by ID"
"15 of 10166 (0.15%)"|428635|16789_56d63379e4b085c987aa59b2|tradedoubler|"Dress - Taupe"|"Madeleine Fashion Ltd."|https://a1.madcdn.net/img/cache/images/1146239_400_516_0_0_2326_3000.jpg|119.00|119.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56d63379e4b085c987aa59b2)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D03795711)|"Updated by ID"
"16 of 10166 (0.16%)"|428634|16789_56d63379e4b085c987aa572f|tradedoubler|"Dress - Light Taupe"|"Madeleine Fashion Ltd."|https://a2.madcdn.net/img/cache/images/1146278_400_516_0_0_2326_3000.jpg|149.00|149.00|http://pdt.tradedoubler.com/click?a(1755009)p(207779)product(56d63379e4b085c987aa572f)ttid(3)url(http%3A%2F%2Fwww.madeleine.co.uk%2Fladies-clothing%2Ffindarticle.html%3FKdbnrSx%3D06136821)|"Updated by ID"
