Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"1 of 10144 (0.01%)"|193837|722_PV544A72DD9BB60|affilinet|"Quiz Black PU High Block Heel Calf Length Boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/61252_267479|29.99|29.99|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=plqmtrati&#038;bid=t|"Updated by ID"
"2 of 10144 (0.02%)"|193838|722_5045367714431|affilinet|"KG Kurt Geiger Beige ´Hazard´ high heel knee high lace up shoe boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/58958_6055443979|199.00|199.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=liprlqrwm&#038;bid=t|"Updated by ID"
"3 of 10144 (0.03%)"|193834|722_7960546|affilinet|"RJR.John Rocha Tan suede high leg boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/051010504870|79.20|79.20|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=mwmrrpxra&#038;bid=t|"Updated by ID"
"4 of 10144 (0.04%)"|193835|722_7973550|affilinet|"Call It Spring Taupe ´Bera´ high heeled boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/052010504987|60.00|60.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=mwpqixtiw&#038;bid=t|"Updated by ID"
"5 of 10144 (0.05%)"|193836|722_7973544|affilinet|"Call It Spring Black ´Bera´ high heeled boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/052010504960|60.00|60.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=mwpqixtwm&#038;bid=t|"Updated by ID"
"6 of 10144 (0.06%)"|193807|722_P5052710281045|affilinet|"Naturalizer Black ´Macnair´ knee high boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/63021_C8463BLK|70.00|70.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=ppaxrraaq&#038;bid=t|"Updated by ID"
"7 of 10144 (0.07%)"|193804|722_P4046012777055|affilinet|"Tamaris Black ´25571´ high leg boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/61876_15540000|99.95|99.95|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=ppaxrilll&#038;bid=t|"Updated by ID"
"8 of 10144 (0.08%)"|193805|722_P5052710267568|affilinet|"Lotus Bordo leather ´Rockford´ knee high boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/63021_40100BRD|75.00|75.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=ppaxrlxti&#038;bid=t|"Updated by ID"
"9 of 10144 (0.09%)"|193806|722_P5052710280932|affilinet|"Naturalizer Black ´Jersey´ knee high boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/63021_C0502BLK|120.00|120.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=ppaxrrall&#038;bid=t|"Updated by ID"
"10 of 10144 (0.10%)"|193800|722_8074515|affilinet|"Clarks Dark tan ´mint aqua gtx´ high legged gortex boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/052010536669|150.00|150.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=lmpiiwppw&#038;bid=t|"Updated by ID"
"11 of 10144 (0.11%)"|193801|722_P5052710265045|affilinet|"Lotus Black crinkle ´Typhoon´ knee high boots - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/63021_40141BLC|63.99|63.99|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=ppaxrlxrq&#038;bid=t|"Updated by ID"
