Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"1 of 10052 (0.01%)"|426696|1134_3539794833|awin|"Womens **Tall Black Tie Waist Maxi skirt- Black"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/33/48/3539794833.jpg|16.20|18.00|http://www.awin1.com/pclick.php?p=3539794833&#038;a=99908&#038;m=1134|"Updated by ID"
"2 of 10052 (0.02%)"|426691|1134_3213374971|awin|"Womens **billie And Blossom Blue Trim Blouse- Blue"||||||Trashed
"3 of 10052 (0.03%)"|426689|1134_3389826125|awin|"Womens high neck sequin maxi dress- Nude"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/25/61/3389826125.jpg|35.00|85.00|http://www.awin1.com/pclick.php?p=3389826125&#038;a=99908&#038;m=1134|"Updated by ID"
"4 of 10052 (0.04%)"|426690|1134_3374448233|awin|"Womens **Elise Ryan Maxi Dress- Nude"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/33/82/3374448233.jpg|26.00|52.00|http://www.awin1.com/pclick.php?p=3374448233&#038;a=99908&#038;m=1134|"Updated by ID"
"5 of 10052 (0.05%)"|426686|1134_3472971041|awin|"Womens **Tall side panel bodycon Dress- White"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/41/10/3472971041.jpg|18.00|20.00|http://www.awin1.com/pclick.php?p=3472971041&#038;a=99908&#038;m=1134|"Updated by ID"
"6 of 10052 (0.06%)"|426687|1134_3251087565|awin|"Womens **Little Mistress Grey and White Floral Dress- Grey"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/65/75/3251087565.jpg|16.50|55.00|http://www.awin1.com/pclick.php?p=3251087565&#038;a=99908&#038;m=1134|"Updated by ID"
"7 of 10052 (0.07%)"|426683|38432_68082215052|linkshare|"River Island Womens Yellow Split Back Blouse"|"River Island"|http://riverisland.scene7.com/is/image/RiverIsland/680822_main?wid=1500|32.00|32.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=321304.68082215052&#038;type=15&#038;murl=http%3A%2F%2Fwww.riverisland.com%2Fwomen%2Ftops%2Fblouses%2Fyellow-split-back-blouse-680822%3FistCompanyId%3D28d3cba5-6749-43eb-904c-61b8cc01cf80%26istItemId%3Dqqxqtwxpr%26istBid%3Dt|"Updated by ID"
"8 of 10052 (0.08%)"|426684|38432_67919015053|linkshare|"River Island Womens Blue Check Wrap Front Blouse"|"River Island"|http://riverisland.scene7.com/is/image/RiverIsland/679190_main?wid=1500|36.00|36.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=321304.67919015053&#038;type=15&#038;murl=http%3A%2F%2Fwww.riverisland.com%2Fwomen%2Ftops%2Fblouses%2Fblue-check-wrap-front-blouse-679190%3FistCompanyId%3D28d3cba5-6749-43eb-904c-61b8cc01cf80%26istItemId%3Dqilttrxpw%26istBid%3Dt|"Updated by ID"
"9 of 10052 (0.09%)"|426685|38432_68452015051|linkshare|"River Island Womens Cream Floral Print Zip-up Blouse"|"River Island"|http://riverisland.scene7.com/is/image/RiverIsland/684520_main?wid=1500|38.00|38.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=321304.68452015051&#038;type=15&#038;murl=http%3A%2F%2Fwww.riverisland.com%2Fwomen%2Ftops%2Fblouses%2Fcream-floral-print-zip-up-blouse-684520%3FistCompanyId%3D28d3cba5-6749-43eb-904c-61b8cc01cf80%26istItemId%3Dqaaiwqqpa%26istBid%3Dt|"Updated by ID"
"10 of 10052 (0.10%)"|426681|38432_68276815549|linkshare|"River Island Womens Brown Open Back Culotte Jumpsuit"|"River Island"|http://riverisland.scene7.com/is/image/RiverIsland/682768_main?wid=1500|48.00|48.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=321304.68276815549&#038;type=15&#038;murl=http%3A%2F%2Fwww.riverisland.com%2Fwomen%2Fplaysuits--jumpsuits%2Fjumpsuits%2Fbrown-open-back-culotte-jumpsuit-682768%3FistCompanyId%3D28d3cba5-6749-43eb-904c-61b8cc01cf80%26istItemId%3Dawprxiqlt%26istBid%3Dt|"Updated by ID"
"11 of 10052 (0.11%)"|426682|38432_67942715051|linkshare|"River Island Womens Black Wrap Front Blouse"|"River Island"|http://riverisland.scene7.com/is/image/RiverIsland/679427_main?wid=1500|32.00|32.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=321304.67942715051&#038;type=15&#038;murl=http%3A%2F%2Fwww.riverisland.com%2Fwomen%2Ftops%2Fblouses%2Fblack-wrap-front-blouse-679427%3FistCompanyId%3D28d3cba5-6749-43eb-904c-61b8cc01cf80%26istItemId%3Dqwqwrwtwp%26istBid%3Dt|"Updated by ID"
"12 of 10052 (0.12%)"|426637|1134_3478812601|awin|"Womens **Quiz Tulip Print Midi Dress- Black"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/01/26/3478812601.jpg|14.99|24.99|http://www.awin1.com/pclick.php?p=3478812601&#038;a=99908&#038;m=1134|"Updated by ID"
"13 of 10052 (0.13%)"|426638|1134_3498073897|awin|"Womens Mint Lace Pencil Dress- Green"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/97/38/3498073897.jpg|22.40|32.00|http://www.awin1.com/pclick.php?p=3498073897&#038;a=99908&#038;m=1134|"Updated by ID"
"14 of 10052 (0.14%)"|426639|1134_3525316929|awin|"Womens Ivory and Nude Lace Pencil Dress- White"|"Dorothy Perkins"|http://images.productserve.com/preview/4/1134/29/69/3525316929.jpg|40.50|45.00|http://www.awin1.com/pclick.php?p=3525316929&#038;a=99908&#038;m=1134|"Updated by ID"
