Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"1 of 11450 (0.01%)"|286174|37884_272187|linkshare|"Black Faux Fur Trim Coat"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/vo0296blac001_001_1-lrg.jpg|99.90|299.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.272187&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Fblack-faux-fur-trim-coat-vo0296blac001--1|"Updated by ID"
"2 of 11450 (0.02%)"|286172|37884_631851|linkshare|"Petite Fur Trim Wool Duffle Coat"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/ct4100peti424_424_1-lrg.jpg|199.00|199.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.631851&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Ffur-trim-wool-duffle-coat-ct4100peti424--1|"Updated by ID"
"3 of 11450 (0.03%)"|286173|37884_283544|linkshare|"Petite Shawl Fur Collar Long Padded Coat"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/ct4043peti075_075_1-lrg.jpg|89.50|179.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.283544&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Fpetite-shawl-fur-collar-long-padded-coat-ct4043peti075--1|"Updated by ID"
"4 of 11450 (0.03%)"|286169|37884_283768|linkshare|"Blue Fold Collar Coat"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/ct5120wxpl890_890_1-lrg.jpg|99.90|249.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.283768&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Fblue-fold-collar-coat-ct5120wxpl890--1|"Updated by ID"
"5 of 11450 (0.04%)"|286170|37884_632378|linkshare|"Petite Funnel Neck Coat"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/vo0353peti057_057_1-lrg.jpg|229.00|229.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.632378&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Fpetite-funnel-neck-coat-vo0353peti057--1|"Updated by ID"
"6 of 11450 (0.05%)"|286171|37884_272172|linkshare|"Petite Faux Fur Collar Swing Coat"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/vo0291peti490_490_1-lrg.jpg|124.50|249.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.272172&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Fpetite-faux-fur-collar-swing-coat-vo0291peti490--1|"Updated by ID"
"7 of 11450 (0.06%)"|286167|37884_342596|linkshare|"Brown Overcheck Coat"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/0108811413_015_1-lrg.jpg|249.00|399.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.342596&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Fbrown-overcheck-coat-0108811413--1|"Updated by ID"
"8 of 11450 (0.07%)"|286168|37884_283824|linkshare|"Fold Collar Mohair Coat"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/ct5135pxpl113_113_1-lrg.jpg|79.90|199.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.283824&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Ffold-collar-mohair-coat-ct5135pxpl113--1|"Updated by ID"
"9 of 11450 (0.08%)"|286163|37884_279065|linkshare|"Mixed Stripe Jersey Top"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/vy1632jers132_132_1-lrg.jpg|29.90|55.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.279065&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Fmixed-stripe-jersey-top-vy1632jers132--1|"Updated by ID"
"10 of 11450 (0.09%)"|286164|37884_462356|linkshare|"Silk Digital Print Jersey Top"|Viyella|http://media.viyella.com/wcsstore/ExtendedSitesCatalogAssetStore/images/445x521/vy1849wove763_763_1-lrg.jpg|29.90|69.90|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=311085.462356&#038;type=15&#038;murl=http%3A%2F%2Fwww.viyella.com%2Fsilk-digital-print-jersey-top-vy1849wove763--1|"Updated by ID"
