Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"1 of 10223 (0.01%)"|420157|36057_630270295757|linkshare|"Leather Biker Jacket"|Mango|http://st.mngbcn.com/rcs/pics/static/T6/fotos/S9/63027029_99_B3.jpg|119.99|119.99|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=200488.630270295757&#038;type=15&#038;murl=http%3A%2F%2Fshop.mango.com%2Fredirect.faces%3Fop%3Dconta%26idioma%3DIN%26pais%3D006%26producto%3D63027029%26tiendaid%3Dshe%26color%3D99|"Updated by ID"
"2 of 10223 (0.02%)"|420153|36057_630835055757|linkshare|"Leather Biker Jacket"|Mango|http://st.mngbcn.com/rcs/pics/static/T6/fotos/S9/63083505_99_B3.jpg|139.99|139.99|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=200488.630835055757&#038;type=15&#038;murl=http%3A%2F%2Fshop.mango.com%2Fredirect.faces%3Fop%3Dconta%26idioma%3DIN%26pais%3D006%26producto%3D63083505%26tiendaid%3Dvioleta%26color%3D99|"Updated by ID"
"3 of 10223 (0.03%)"|420154|36057_630530005757|linkshare|"Zipped Biker Jacket"|Mango|http://st.mngbcn.com/rcs/pics/static/T6/fotos/S9/63053000_99_B3.jpg|59.99|59.99|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=200488.630530005757&#038;type=15&#038;murl=http%3A%2F%2Fshop.mango.com%2Fredirect.faces%3Fop%3Dconta%26idioma%3DIN%26pais%3D006%26producto%3D63053000%26tiendaid%3Dshe%26color%3D99|"Updated by ID"
"4 of 10223 (0.04%)"|420155|36057_630835755548|linkshare|"Zip-detail Leather Biker Jacket"|Mango|http://st.mngbcn.com/rcs/pics/static/T6/fotos/S9/63083575_70_B3.jpg|159.99|159.99|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=200488.630835755548&#038;type=15&#038;murl=http%3A%2F%2Fshop.mango.com%2Fredirect.faces%3Fop%3Dconta%26idioma%3DIN%26pais%3D006%26producto%3D63083575%26tiendaid%3Dvioleta%26color%3D70|"Updated by ID"
"5 of 10223 (0.05%)"|420156|36057_630835066785|linkshare|"Leather Biker Jacket"|Mango|http://st.mngbcn.com/rcs/pics/static/T6/fotos/S9/63083506_CU_B3.jpg|139.99|139.99|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=200488.630835066785&#038;type=15&#038;murl=http%3A%2F%2Fshop.mango.com%2Fredirect.faces%3Fop%3Dconta%26idioma%3DIN%26pais%3D006%26producto%3D63083506%26tiendaid%3Dvioleta%26color%3DCU|"Updated by ID"
"6 of 10223 (0.06%)"|420151|36057_630736085757|linkshare|"Zipped Biker Jacket"|Mango|http://st.mngbcn.com/rcs/pics/static/T6/fotos/S9/63073608_99_B3.jpg|59.99|59.99|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=200488.630736085757&#038;type=15&#038;murl=http%3A%2F%2Fshop.mango.com%2Fredirect.faces%3Fop%3Dconta%26idioma%3DIN%26pais%3D006%26producto%3D63073608%26tiendaid%3Dshe%26color%3D99|"Updated by ID"
"7 of 10223 (0.07%)"|420152|36057_630935675757|linkshare|"Studded Biker Jacket"|Mango|http://st.mngbcn.com/rcs/pics/static/T6/fotos/S9/63093567_99_B3.jpg|39.99|39.99|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=200488.630935675757&#038;type=15&#038;murl=http%3A%2F%2Fshop.mango.com%2Fredirect.faces%3Fop%3Dconta%26idioma%3DIN%26pais%3D006%26producto%3D63093567%26tiendaid%3Dkids%26color%3D99|"Updated by ID"
"8 of 10223 (0.08%)"|419942|36467_129718231004|linkshare|"Reiss Sansa High-neck Shift Dress"|"Reiss UK"|https://www.reiss.com/downloads/Image/product/487x558/297182-31-1.jpg|170.00|170.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=362354.129718231004&#038;type=15&#038;murl=https%3A%2F%2Fwww.reiss.com%2Fwomens%2Fdresses%2Fsansa%2Fazure|"Updated by ID"
"9 of 10223 (0.09%)"|419943|36467_129718403004|linkshare|"Reiss Tamzin Lace Dress"|"Reiss UK"|https://www.reiss.com/downloads/Image/product/487x558/297184-03-1.jpg|265.00|265.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=362354.129718403004&#038;type=15&#038;murl=https%3A%2F%2Fwww.reiss.com%2Fwomens%2Fdresses%2Ftamzin%2Fneutral|"Updated by ID"
"10 of 10223 (0.10%)"|419940|36467_129714768004|linkshare|"Reiss Arizona Shirt Dress"|"Reiss UK"|https://www.reiss.com/downloads/Image/product/487x558/297147-68-1.jpg|175.00|175.00|http://click.linksynergy.com/link?id=RIYrAqooNEU&#038;offerid=362354.129714768004&#038;type=15&#038;murl=https%3A%2F%2Fwww.reiss.com%2Fwomens%2Fdresses%2Farizona%2Froseate|"Updated by ID"
