Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"1 of 12093 (0.01%)"|235521|1685_3429752623|awin|"Ladies Metallic Pleat V Neck Sleeveless Christmas Party Maxi Dress - Champagne"||||||Trashed
"2 of 12093 (0.02%)"|235522|1685_3423871141|awin|"Ladies Sleeveless V-neck Wrap Front Gathered Waist Floor Length Sparkle Velour Maxi Dress - Black"||||||Trashed
"3 of 12093 (0.02%)"|235519|1685_3432157077|awin|"Ladies Sheer Sleeve V Neck Scallop Trim Sequin Embellished Lace Evening Party Maxi Dress - Purple"||||||Trashed
"4 of 12093 (0.03%)"|235520|1685_3448576681|awin|"Women's Ladies Boutique Sleeveless Lace Overlay Scallop Edge Sheer Hem Party Shift Dress"||||||Trashed
"5 of 12093 (0.04%)"|235517|1685_3409012993|awin|"Ladies 1/2 Sleeve Floral Lace Flattering Side Gathered Detail Midi Length Evening Formal Shift Dress - Navy"||||||Trashed
"6 of 12093 (0.05%)"|235518|1685_3408306397|awin|"Ladies 1/2 Sleeve Floral Lace Flattering Side Gathered Detail Midi Length Evening Formal Shift Dress - Berry Red"||||||Trashed
"7 of 12093 (0.06%)"|235516|1685_3408306379|awin|"Women's Ladies Multi Colour Block Three Quarter Length Sleeve Knitted Tunic Jumper Dress"||||||Trashed
"8 of 12093 (0.07%)"|235501|35352_32890|linkshare|"Luau Double Chain Necklace"||||||Trashed
"9 of 12093 (0.07%)"|235502|35352_9406|linkshare|"Uhila Silver Necklace"||||||Trashed
"10 of 12093 (0.08%)"|235499|35352_9307|linkshare|"Flo Flamingo Necklace"||||||Trashed
"11 of 12093 (0.09%)"|235497|35352_8458|linkshare|"Isela Bead Drape Glass Necklace"||||||Trashed
"12 of 12093 (0.10%)"|235498|35352_8499|linkshare|"Speanik Triple Row Beaded Necklace"||||||Trashed
"13 of 12093 (0.11%)"|235496|35352_36406|linkshare|"Mavra Multirow Bar And Tassel Necklace"||||||Trashed
"14 of 12093 (0.12%)"|235494|35352_36402|linkshare|"Peyton Multi Beaded Collar Necklace"||||||Trashed
"15 of 12093 (0.12%)"|235495|35352_36119|linkshare|"Hexagon Shapes Necklace"||||||Trashed
"16 of 12093 (0.13%)"|235492|35352_36222|linkshare|"Double Row Glass Beaded Necklace"||||||Trashed
"17 of 12093 (0.14%)"|235493|35352_36418|linkshare|"Makayla Faceted Necklace"||||||Trashed
"18 of 12093 (0.15%)"|235490|35352_35774|linkshare|"Dune Metallic Tassel Necklace"||||||Trashed
"19 of 12093 (0.16%)"|235491|35352_35778|linkshare|"Montauk Mini Tassel Necklace"||||||Trashed
"20 of 12093 (0.17%)"|235488|35352_35538|linkshare|"Pantigo Fan Necklace"||||||Trashed
"21 of 12093 (0.17%)"|235489|35352_35620|linkshare|"Coral Mako Bar Necklace"||||||Trashed
"22 of 12093 (0.18%)"|235486|35352_35054|linkshare|"Tiny Squares Necklace"||||||Trashed
"23 of 12093 (0.19%)"|235487|35352_35057|linkshare|"Lassindra Beaded Drop Necklace"||||||Trashed
"24 of 12093 (0.20%)"|235484|35352_34708|linkshare|"Kalihi Long Sequined Necklace"||||||Trashed
"25 of 12093 (0.21%)"|235485|35352_34741|linkshare|"Gold Tiga Thread Wrap Necklace"||||||Trashed
"26 of 12093 (0.22%)"|235482|35352_30567|linkshare|"Gold Spear Amazonite Necklace"||||||Trashed
"27 of 12093 (0.22%)"|235483|35352_33698|linkshare|"Ocala Resin Beaded Necklace"||||||Trashed
"28 of 12093 (0.23%)"|235480|35352_36148|linkshare|"Cohoe Bead And Cord Necklace"||||||Trashed
"29 of 12093 (0.24%)"|235481|35352_35049|linkshare|"Micco Neon Trim Necklace"||||||Trashed
"30 of 12093 (0.25%)"|235477|35352_35534|linkshare|"Glade Knot Beaded Necklace"||||||Trashed
