Number|"Post ID"|"Product ID"|Affiliate|"Product Title"|Brand|"Image URL"|Price|RRP|Link|Status
"1 of 11480 (0.01%)"|216564|722_7840697|affilinet|"Playtex White classic lace underwired bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/152010352880|19.20|19.20|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=ppaxxwwal&#038;bid=t|"Updated by ID"
"2 of 11480 (0.02%)"|216565|722_P5039088547478|affilinet|"Ultimo Mulberry ´The One Jessie´ lace bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/63410_034505|16.80|16.80|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=prtmpxari&#038;bid=t|"Updated by ID"
"3 of 11480 (0.03%)"|216561|722_P5039088508028|affilinet|"Ultimo Purple ´The One´ lace bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/63410_031021|7.20|7.20|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=raawrimpp&#038;bid=t|"Updated by ID"
"4 of 11480 (0.03%)"|216562|722_8025023|affilinet|"Gorgeous DD+ Black lace DD-H full cup bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/150010832660|18.00|18.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=mllpammaw&#038;bid=t|"Updated by ID"
"5 of 11480 (0.04%)"|216563|722_7840667|affilinet|"Playtex Black classic lace underwired bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/152010352860|19.20|19.20|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=ppaxxwwmw&#038;bid=t|"Updated by ID"
"6 of 11480 (0.05%)"|216557|722_7486854|affilinet|"Debenhams Natural mesh lace t-shirt bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/152010221386|8.00|8.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=wtwiamtrp&#038;bid=t|"Updated by ID"
"7 of 11480 (0.06%)"|216558|722_7519313|affilinet|"Debenhams White lace wing push up bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/152010226080|16.00|16.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=wtimipwtl&#038;bid=t|"Updated by ID"
"8 of 11480 (0.07%)"|216559|722_7918957|affilinet|"Reger by Janet Reger Navy satin lace trim plunge bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/161010534043|18.00|18.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=mwtxrwxat&#038;bid=t|"Updated by ID"
"9 of 11480 (0.08%)"|216560|722_7541607|affilinet|"Spirit White supima cotton and lace padded balcony bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/152010220780|18.00|18.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=xqppmxxlt&#038;bid=t|"Updated by ID"
"10 of 11480 (0.09%)"|216555|722_7860449|affilinet|"J by Jasper Conran Designer ivory lace balcony bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/161010510685|19.60|19.60|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=lxlxlixxl&#038;bid=t|"Updated by ID"
"11 of 11480 (0.10%)"|216556|722_7733020|affilinet|"B by Ted Baker Pink floral lace balcony bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/161010420605|25.00|25.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=ppaxxprtp&#038;bid=t|"Updated by ID"
"12 of 11480 (0.10%)"|216552|722_7649660|affilinet|"Gorgeous DD+ Black lace overlay full cup bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/150010324060|19.60|19.60|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=ppaxtqpxt&#038;bid=t|"Updated by ID"
"13 of 11480 (0.11%)"|216553|722_7756993|affilinet|"Spirit Post Surgery Purple comfort floss lace sling padded non-wired mastectomy bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/152010345253|15.00|15.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=lllaqtlxt&#038;bid=t|"Updated by ID"
"14 of 11480 (0.12%)"|216554|722_7651035|affilinet|"Spirit Post Surgery Navy jacquard and lace non-wired mastectomy bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/152010328243|16.00|16.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=lrliptlmi&#038;bid=t|"Updated by ID"
"15 of 11480 (0.13%)"|216549|722_7805253|affilinet|"Iris & Edie Green floral lace non wired bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/161010403433|8.70|8.70|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=rllpxmptm&#038;bid=t|"Updated by ID"
"16 of 11480 (0.14%)"|216550|722_7960650|affilinet|"Debenhams Pack of two black and pink lace trim D-H cup t-shirt bra - . -"|Debenhams.com|http://debenhams.scene7.com/is/image/Debenhams/150010538657|20.00|20.00|http://being.successfultogether.co.uk/click.asp?ref=705085&#038;site=3982&#038;type=text&#038;tnb=21&#038;diurl=http://www.ist-track.com/ProcessClick.ashx?companyId=92f19b45-4977-4c66-b889-1e4068c48102&#038;itemId=mlplilxwp&#038;bid=t|"Updated by ID"
